eurostat_country_code,Agreena_crop_IDENTIFIER,yield_avg
FI,MILLET-FORAGE-HARVEST,7.54
FI,OAT-BLACK-FORAGE-HARVEST,7.54
FI,OAT-BLACK-GRAIN-HARVEST,3.4475
FI,OAT-SPRING-GRAIN-HARVEST,3.4475
FI,OAT-WINTER-FORAGE-HARVEST,7.54
FI,OAT-WINTER-GRAIN-HARVEST,3.4475
FI,OATS,7.54
FI,ONION,22.9565
FI,OTHER-GRAIN,3.5641625
FI,OTHER-N-FIXING-FORAGE,7.1525
FI,OTHER-NON-N-FIXING-FORAGE,7.54
FI,OTHER-ROOT-CROPS,27.768375
FI,OTHER-TUBER-CROP,27.768375
FI,PEA-COW-FORAGE-HARVEST,7.1525
FI,PEA-SPRING-FORAGE-HARVEST,7.1525
FI,PEA-SPRING-SEED-HARVEST,2.4675
FI,PEA-WINTER-FORAGE-HARVEST,7.1525
FI,PEA-WINTER-SEED-HARVEST,2.4675
FI,PEAS,2.4675
FI,PERENNIAL-GRASS,12.8875
FI,PLAIN-GRASS,12.8875
FI,POTATO,27.8375
FI,RAPE,1.49
FI,RAPESEED,1.49
FI,RAPESEED-SPRING-SEED-HARVEST,1.39375
FI,RASPBERRY,3.034375
FI,RYE,3.63625
FI,RYE-SPRING-FORAGE-HARVEST,7.54
FI,RYE-SPRING-GRAIN-HARVEST,3.63625
FI,RYE-WINTER-FORAGE-HARVEST,7.54
FI,SAINFOIN-FORAGE-HARVEST,7.1525
FI,SORGHUM-FORAGE-HARVEST,7.54
FI,SOYBEAN-FORAGE-HARVEST,7.1525
FI,SPINACH-LEAF-HARVEST,14.279325
FI,SPRING-WHEAT,3.61625
FI,STRAWBERRY,3.56055
FI,SUGAR-BEETS,38.5375
FI,TOMATO,390.492525
FI,TRITICALE,7.266249999999999
FI,TRITICALE-SPRING-FORAGE-HARVEST,7.54
FI,TRITICALE-SPRING-SEED-HARVEST,7.266249999999999
FI,TRITICALE-WINTER-FORAGE-HARVEST,7.54
FI,VEGETABLE,25.2947375
FI,VETCH-FORAGE-HARVEST,7.1525
FI,WHEAT,4.335
FI,WHEAT-SPELT-GRAIN-HARVEST,4.335
FI,WHEAT-SPRING-FORAGE-HARVEST,7.54
FI,WHEAT-SPRING-GRAIN-HARVEST,3.61625
FI,WHEAT-WINTER-FORAGE-HARVEST,7.54
FI,WINTER-BARLEY,5.534375
FI,WINTER-WHEAT,4.335
FR,ALFALFA,2.3275
FR,APPLE,34.7753625
FR,BARLEY,4.6875
FR,BARLEY-SPRING-GRAIN-HARVEST,5.795
FR,BARLEY-WINTER-FORAGE-HARVEST,4.6875
FR,BARLEY-WINTER-GRAIN-HARVEST,6.39
FR,BEAN-DRY-FORAGE-HARVEST,4.0075
FR,BEAN-FAVA-FORAGE-HARVEST,4.0075
FR,BEAN-FAVA-SEED-HARVEST,2.6687875
FR,BEAN-FAVA-WINTER-FORAGE-HARVEST,4.0075
FR,BEAN-FAVA-WINTER-SEED-HARVEST,2.6687875
FR,BEAN-MUNG-FORAGE-HARVEST,4.0075
FR,BEAN-MUNG-SEED-HARVEST,2.51
FR,BEET-FODDER-ROOT-HARVEST,41.24235
FR,BEET-SUGAR-ROOT-HARVEST,82.625
FR,BEETROOT-ROOT-HARVEST,41.24235
FR,BLUEBERRY,3.625325
FR,BORAGE-SEED-HARVEST,1.65125
FR,BUCKWHEAT,3.355
FR,BUCKWHEAT-SEED-HARVEST,3.355
FR,CANOLA-SPRING,3.05375
FR,CANOLA-WINTER,3.33
FR,CARROT-ROOT-HARVEST,43.90985
FR,CLOVER-BERSEEM-FORAGE-HARVEST,4.0075
FR,CLOVER-CRIMSON-FORAGE-HARVEST,4.0075
FR,CLOVER-RED-FORAGE-HARVEST,4.0075
FR,CLOVER-WHITE-FORAGE-HARVEST,4.0075
FR,COTTON,1.033125
FR,COTTON-SEED-HARVEST,11.8525
FR,DRY-BEAN,2.51
FR,FLAX,1.8875
FR,FLAX-LINSEED-SEED-HARVEST,1.8875
FR,GRASS-CLOVER-MIX,4.0075
FR,GRASS-CLOVER-MIX-FORAGE-HARVEST,4.0075
FR,GRAZING-FIELD,19.3375
FR,HEMP,6.53375
FR,HEMP-BIOMASS-HARVEST,15.0991375
FR,HEMP-FIBER-HARVEST,15.0991375
FR,HEMP-SEED-HARVEST,6.53375
FR,HORSEBEANS,2.51
FR,LENTIL-FORAGE-HARVEST,4.0075
FR,LENTIL-SEED-HARVEST,2.0201375
FR,LUPINE-FORAGE-HARVEST,4.0075
FR,LUPINE-SEED-HARVEST,2.3025
FR,MAIZE,30.5625
FR,MAIZE-CORN,8.61125
FR,MILLET,4.188875
FR,MILLET-FORAGE-HARVEST,4.6875
FR,MUSTARD,3.4129
FR,MUSTARD-SEED-HARVEST,3.4129
FR,OAT-BLACK-FORAGE-HARVEST,4.6875
FR,OAT-BLACK-GRAIN-HARVEST,4.35375
FR,OAT-SPRING-GRAIN-HARVEST,4.35375
FR,OAT-WINTER-FORAGE-HARVEST,4.6875
FR,OAT-WINTER-GRAIN-HARVEST,4.35375
FR,OATS,4.6875
FR,ONION,36.9737875
FR,OTHER-GRAIN,14.7
FR,OTHER-LEGUME,1.51875
FR,OTHER-N-FIXING-FORAGE,4.0075
FR,OTHER-NON-N-FIXING-FORAGE,4.6875
FR,OTHER-ROOT-CROPS,41.24235
FR,OTHER-TUBER-CROP,41.24235
FR,PEA-COW-FORAGE-HARVEST,4.0075
FR,PEA-SPRING-FORAGE-HARVEST,4.0075
FR,PEA-SPRING-SEED-HARVEST,3.24875
FR,PEA-WINTER-FORAGE-HARVEST,4.0075
FR,PEA-WINTER-SEED-HARVEST,3.24875
FR,PEAS,3.24875
FR,PERENNIAL-GRASS,19.3375
FR,PLAIN-GRASS,19.3375
FR,POTATO,40.8875
FR,RAPE,3.33
FR,RAPESEED,3.33
FR,RAPESEED-SPRING-SEED-HARVEST,3.05375
FR,RASPBERRY,7.160675
FR,RICE,5.202500000000001
FR,RYE,4.2825
FR,RYE-SPRING-FORAGE-HARVEST,4.6875
FR,RYE-SPRING-GRAIN-HARVEST,4.2825
FR,RYE-WINTER-FORAGE-HARVEST,4.6875
FR,SAINFOIN-FORAGE-HARVEST,4.0075
FR,SAINFOIN-SEED-HARVEST,1.51875
FR,SORGHUM,5.1325
FR,SORGHUM-FORAGE-HARVEST,4.6875
FR,SOYBEAN,2.5675
FR,SOYBEAN-FORAGE-HARVEST,4.0075
FR,SPINACH-LEAF-HARVEST,20.2799375
FR,SPRING-WHEAT,6.2375
FR,STRAWBERRY,17.479
FR,SUGAR-BEETS,82.625
FR,SUNFLOWER,2.2775
FR,SUNFLOWER-SEED-HARVEST,2.2775
FR,TOMATO,142.5193375
FR,TRITICALE,4.92625
FR,TRITICALE-SPRING-FORAGE-HARVEST,4.6875
FR,TRITICALE-SPRING-SEED-HARVEST,4.92625
FR,TRITICALE-WINTER-FORAGE-HARVEST,4.6875
FR,VEGETABLE,22.5549875
FR,VETCH-FORAGE-HARVEST,4.0075
FR,WHEAT,7.01
FR,WHEAT-SPELT-GRAIN-HARVEST,7.01
FR,WHEAT-SPRING-FORAGE-HARVEST,4.6875
FR,WHEAT-SPRING-GRAIN-HARVEST,6.2375
FR,WHEAT-WINTER-FORAGE-HARVEST,4.6875
FR,WINTER-BARLEY,6.39
FR,WINTER-WHEAT,7.01
DE,ALFALFA,8.62125
DE,APPLE,30.143375
DE,BARLEY,26.825
DE,BARLEY-SPRING-GRAIN-HARVEST,5.25375
DE,BARLEY-WINTER-FORAGE-HARVEST,26.825
DE,BARLEY-WINTER-GRAIN-HARVEST,7.1125
DE,BEAN-DRY-FORAGE-HARVEST,6.08
DE,BEAN-FAVA-FORAGE-HARVEST,6.08
DE,BEAN-FAVA-SEED-HARVEST,3.7635375
DE,BEAN-FAVA-WINTER-FORAGE-HARVEST,6.08
DE,BEAN-FAVA-WINTER-SEED-HARVEST,3.7635375
DE,BEAN-MUNG-FORAGE-HARVEST,6.08
DE,BEAN-MUNG-SEED-HARVEST,3.66375
DE,BEET-FODDER-ROOT-HARVEST,42.9315625
DE,BEET-SUGAR-ROOT-HARVEST,75.6125
DE,BEETROOT-ROOT-HARVEST,42.9315625
DE,BLUEBERRY,4.550375
DE,BORAGE-SEED-HARVEST,4.165
DE,BUCKWHEAT,11.35125
DE,BUCKWHEAT-SEED-HARVEST,11.35125
DE,CANOLA-SPRING,1.8825
DE,CANOLA-WINTER,3.51375
DE,CARROT-ROOT-HARVEST,57.392175
DE,CLOVER-BERSEEM-FORAGE-HARVEST,6.08
DE,CLOVER-CRIMSON-FORAGE-HARVEST,6.08
DE,CLOVER-RED-FORAGE-HARVEST,6.08
DE,CLOVER-WHITE-FORAGE-HARVEST,6.08
DE,COTTON-SEED-HARVEST,0.54125
DE,DRY-BEAN,3.66375
DE,FLAX,12.90125
DE,FLAX-LINSEED-SEED-HARVEST,12.90125
DE,GRASS-CLOVER-MIX,6.08
DE,GRASS-CLOVER-MIX-FORAGE-HARVEST,6.08
DE,GRAZING-FIELD,20.2375
DE,HEMP,9.99375
DE,HEMP-SEED-HARVEST,9.99375
DE,HORSEBEANS,3.66375
DE,LENTIL-FORAGE-HARVEST,6.08
DE,LENTIL-SEED-HARVEST,8.6359625
DE,LUPINE-FORAGE-HARVEST,6.08
DE,LUPINE-SEED-HARVEST,1.52
DE,MAIZE,41.4125
DE,MAIZE-CORN,9.28375
DE,MILLET-FORAGE-HARVEST,26.825
DE,MUSTARD,1.7862
DE,MUSTARD-SEED-HARVEST,1.7862
DE,OAT-BLACK-FORAGE-HARVEST,26.825
DE,OAT-BLACK-GRAIN-HARVEST,4.4375
DE,OAT-SPRING-GRAIN-HARVEST,4.4375
DE,OAT-WINTER-FORAGE-HARVEST,26.825
DE,OAT-WINTER-GRAIN-HARVEST,4.4375
DE,OATS,26.825
DE,ONION,43.9769625
DE,OTHER-GRAIN,16.725
DE,OTHER-LEGUME,24.3125
DE,OTHER-N-FIXING-FORAGE,6.08
DE,OTHER-NON-N-FIXING-FORAGE,26.825
DE,OTHER-ROOT-CROPS,42.9315625
DE,OTHER-TUBER-CROP,42.9315625
DE,PEA-COW-FORAGE-HARVEST,6.08
DE,PEA-SPRING-FORAGE-HARVEST,6.08
DE,PEA-SPRING-SEED-HARVEST,3.22875
DE,PEA-WINTER-FORAGE-HARVEST,6.08
DE,PEA-WINTER-SEED-HARVEST,3.22875
DE,PEAS,3.22875
DE,PERENNIAL-GRASS,20.2375
DE,PLAIN-GRASS,20.2375
DE,POTATO,41.7625
DE,RAPE,3.51375
DE,RAPESEED,3.51375
DE,RAPESEED-SPRING-SEED-HARVEST,1.8825
DE,RASPBERRY,6.2372875
DE,RYE,16.5875
DE,RYE-SPRING-FORAGE-HARVEST,26.825
DE,RYE-SPRING-GRAIN-HARVEST,16.5875
DE,RYE-WINTER-FORAGE-HARVEST,26.825
DE,SAINFOIN-FORAGE-HARVEST,6.08
DE,SAINFOIN-SEED-HARVEST,24.3125
DE,SORGHUM,3.6075
DE,SORGHUM-FORAGE-HARVEST,26.825
DE,SOYBEAN,2.91875
DE,SOYBEAN-FORAGE-HARVEST,6.08
DE,SPINACH-LEAF-HARVEST,19.69725
DE,SPRING-WHEAT,5.22125
DE,STRAWBERRY,10.7005875
DE,SUGAR-BEETS,75.6125
DE,SUNFLOWER,2.0825
DE,SUNFLOWER-SEED-HARVEST,2.0825
DE,TOMATO,258.6237
DE,TRITICALE,5.96875
DE,TRITICALE-SPRING-FORAGE-HARVEST,26.825
DE,TRITICALE-SPRING-SEED-HARVEST,5.96875
DE,TRITICALE-WINTER-FORAGE-HARVEST,26.825
DE,VEGETABLE,32.5367
DE,VETCH-FORAGE-HARVEST,6.08
DE,VETCH-SEED-HARVEST,5.7369125
DE,WHEAT,7.57875
DE,WHEAT-SPELT-GRAIN-HARVEST,7.57875
DE,WHEAT-SPRING-FORAGE-HARVEST,26.825
DE,WHEAT-SPRING-GRAIN-HARVEST,5.22125
DE,WHEAT-WINTER-FORAGE-HARVEST,26.825
DE,WINTER-BARLEY,7.1125
DE,WINTER-WHEAT,7.57875
EL,ALFALFA,4.9
EL,APPLE,26.676625
EL,BARLEY,8.32375
EL,BARLEY-SPRING-GRAIN-HARVEST,3.739375
EL,BARLEY-WINTER-FORAGE-HARVEST,8.32375
EL,BARLEY-WINTER-GRAIN-HARVEST,2.7075
EL,BEAN-DRY-FORAGE-HARVEST,7.286250000000001
EL,BEAN-FAVA-FORAGE-HARVEST,7.286250000000001
EL,BEAN-FAVA-SEED-HARVEST,2.2427875
EL,BEAN-FAVA-WINTER-FORAGE-HARVEST,7.286250000000001
EL,BEAN-FAVA-WINTER-SEED-HARVEST,2.2427875
EL,BEAN-MUNG-FORAGE-HARVEST,7.286250000000001
EL,BEAN-MUNG-SEED-HARVEST,2.51125
EL,BEET-FODDER-ROOT-HARVEST,26.74745
EL,BEET-SUGAR-ROOT-HARVEST,53.2
EL,BEETROOT-ROOT-HARVEST,26.74745
EL,BORAGE-SEED-HARVEST,1.32625
EL,BUCKWHEAT,2.88
EL,BUCKWHEAT-SEED-HARVEST,2.88
EL,CANOLA-SPRING,3.24
EL,CANOLA-WINTER,2.0975
EL,CARROT-ROOT-HARVEST,27.00355
EL,CARROT-SEED-HARVEST,3.1414625
EL,CLOVER-BERSEEM-FORAGE-HARVEST,7.286250000000001
EL,CLOVER-CRIMSON-FORAGE-HARVEST,7.286250000000001
EL,CLOVER-RED-FORAGE-HARVEST,7.286250000000001
EL,CLOVER-WHITE-FORAGE-HARVEST,7.286250000000001
EL,COTTON,1.1025
EL,COTTON-SEED-HARVEST,0.07125
EL,DRY-BEAN,2.51125
EL,FLAX,3.8
EL,FLAX-LINSEED-SEED-HARVEST,3.8
EL,GRASS-CLOVER-MIX,7.286250000000001
EL,GRASS-CLOVER-MIX-FORAGE-HARVEST,7.286250000000001
EL,GRAZING-FIELD,0.08375
EL,HEMP,1.2475
EL,HEMP-BIOMASS-HARVEST,2.4180625
EL,HEMP-FIBER-HARVEST,2.4180625
EL,HEMP-SEED-HARVEST,1.2475
EL,HORSEBEANS,2.51125
EL,LENTIL-FORAGE-HARVEST,7.286250000000001
EL,LENTIL-SEED-HARVEST,2.1468625
EL,LUPINE-FORAGE-HARVEST,7.286250000000001
EL,LUPINE-SEED-HARVEST,1.3675
EL,MAIZE,32.9125
EL,MAIZE-CORN,10.38875
EL,MILLET,2.776875
EL,MILLET-FORAGE-HARVEST,8.32375
EL,OAT-BLACK-FORAGE-HARVEST,8.32375
EL,OAT-BLACK-GRAIN-HARVEST,1.10625
EL,OAT-SPRING-GRAIN-HARVEST,1.10625
EL,OAT-WINTER-FORAGE-HARVEST,8.32375
EL,OAT-WINTER-GRAIN-HARVEST,1.10625
EL,OATS,8.32375
EL,ONION,32.0907
EL,OTHER-GRAIN,2.19875
EL,OTHER-LEGUME,1.33125
EL,OTHER-N-FIXING-FORAGE,7.286250000000001
EL,OTHER-NON-N-FIXING-FORAGE,8.32375
EL,OTHER-ROOT-CROPS,26.74745
EL,OTHER-TUBER-CROP,26.74745
EL,PEA-COW-FORAGE-HARVEST,7.286250000000001
EL,PEA-SPRING-FORAGE-HARVEST,7.286250000000001
EL,PEA-SPRING-SEED-HARVEST,1.52125
EL,PEA-WINTER-FORAGE-HARVEST,7.286250000000001
EL,PEA-WINTER-SEED-HARVEST,1.52125
EL,PEANUT,3.3079125
EL,PEAS,1.52125
EL,PEAS-CHICK-SEED-HARVEST,1.6983875
EL,PERENNIAL-GRASS,0.08375
EL,PLAIN-GRASS,0.08375
EL,POTATO,28.175
EL,RAPE,2.0975
EL,RAPESEED,2.0975
EL,RAPESEED-SPRING-SEED-HARVEST,3.24
EL,RICE,6.76
EL,RYE,1.8525
EL,RYE-SPRING-FORAGE-HARVEST,8.32375
EL,RYE-SPRING-GRAIN-HARVEST,1.8525
EL,RYE-WINTER-FORAGE-HARVEST,8.32375
EL,SAINFOIN-FORAGE-HARVEST,7.286250000000001
EL,SAINFOIN-SEED-HARVEST,1.33125
EL,SORGHUM,3.13375
EL,SORGHUM-FORAGE-HARVEST,8.32375
EL,SOYBEAN,2.54875
EL,SOYBEAN-FORAGE-HARVEST,7.286250000000001
EL,SPINACH-LEAF-HARVEST,10.4400125
EL,SPRING-WHEAT,4.00125
EL,STRAWBERRY,42.402875
EL,SUGAR-BEETS,53.2
EL,SUNFLOWER,2.62375
EL,SUNFLOWER-SEED-HARVEST,2.62375
EL,TOMATO,56.1474375
EL,TRITICALE,2.375
EL,TRITICALE-SPRING-FORAGE-HARVEST,8.32375
EL,TRITICALE-SPRING-SEED-HARVEST,2.375
EL,TRITICALE-WINTER-FORAGE-HARVEST,8.32375
EL,VEGETABLE,30.80605
EL,VETCH-FORAGE-HARVEST,7.286250000000001
EL,VETCH-SEED-HARVEST,4.1415625
EL,WHEAT,2.89375
EL,WHEAT-SPELT-GRAIN-HARVEST,2.89375
EL,WHEAT-SPRING-FORAGE-HARVEST,8.32375
EL,WHEAT-SPRING-GRAIN-HARVEST,4.00125
EL,WHEAT-WINTER-FORAGE-HARVEST,8.32375
EL,WINTER-BARLEY,2.7075
EL,WINTER-WHEAT,2.89375
HU,ALFALFA,10.85875
HU,APPLE,17.799175
HU,BARLEY,19.4875
HU,BARLEY-SPRING-GRAIN-HARVEST,4.14
HU,BARLEY-WINTER-FORAGE-HARVEST,19.4875
HU,BARLEY-WINTER-GRAIN-HARVEST,5.4575
HU,BEAN-DRY-FORAGE-HARVEST,9.05
HU,BEAN-FAVA-FORAGE-HARVEST,9.05
HU,BEAN-FAVA-SEED-HARVEST,1.745525
HU,BEAN-FAVA-WINTER-FORAGE-HARVEST,9.05
HU,BEAN-FAVA-WINTER-SEED-HARVEST,1.745525
HU,BEAN-MUNG-FORAGE-HARVEST,9.05
HU,BEAN-MUNG-SEED-HARVEST,1.91
HU,BEET-FODDER-ROOT-HARVEST,25.7125125
HU,BEET-SUGAR-ROOT-HARVEST,61.225
HU,BEETROOT-ROOT-HARVEST,25.7125125
HU,BLUEBERRY,3.6863375
HU,BORAGE-SEED-HARVEST,0.9175
HU,BUCKWHEAT,1.72
HU,BUCKWHEAT-SEED-HARVEST,1.72
HU,CANOLA-SPRING,3.21375
HU,CANOLA-WINTER,2.91
HU,CARROT-ROOT-HARVEST,41.9466875
HU,CARROT-SEED-HARVEST,2.513
HU,CLOVER-BERSEEM-FORAGE-HARVEST,9.05
HU,CLOVER-CRIMSON-FORAGE-HARVEST,9.05
HU,CLOVER-RED-FORAGE-HARVEST,9.05
HU,CLOVER-WHITE-FORAGE-HARVEST,9.05
HU,COTTON,1.033125
HU,COTTON-SEED-HARVEST,0.8406250000000001
HU,DRY-BEAN,1.91
HU,FLAX,1.34125
HU,FLAX-LINSEED-SEED-HARVEST,1.34125
HU,GRASS-CLOVER-MIX,9.05
HU,GRASS-CLOVER-MIX-FORAGE-HARVEST,9.05
HU,GRAZING-FIELD,5.89875
HU,HEMP,2.3725
HU,HEMP-BIOMASS-HARVEST,1.577825
HU,HEMP-FIBER-HARVEST,1.577825
HU,HEMP-SEED-HARVEST,2.3725
HU,HORSEBEANS,1.91
HU,LENTIL-FORAGE-HARVEST,9.05
HU,LENTIL-SEED-HARVEST,1.4215875
HU,LUPINE-FORAGE-HARVEST,9.05
HU,LUPINE-SEED-HARVEST,1.18875
HU,MAIZE,33.0375
HU,MAIZE-CORN,6.9475
HU,MILLET,2.652325
HU,MILLET-FORAGE-HARVEST,19.4875
HU,MUSTARD,1.2124125
HU,MUSTARD-SEED-HARVEST,1.2124125
HU,OAT-BLACK-FORAGE-HARVEST,19.4875
HU,OAT-BLACK-GRAIN-HARVEST,2.815
HU,OAT-SPRING-GRAIN-HARVEST,2.815
HU,OAT-WINTER-FORAGE-HARVEST,19.4875
HU,OAT-WINTER-GRAIN-HARVEST,2.815
HU,OATS,19.4875
HU,ONION,28.2855625
HU,OTHER-GRAIN,14.1875
HU,OTHER-LEGUME,1.9
HU,OTHER-N-FIXING-FORAGE,9.05
HU,OTHER-NON-N-FIXING-FORAGE,19.4875
HU,OTHER-ROOT-CROPS,25.7125125
HU,OTHER-TUBER-CROP,25.7125125
HU,PEA-COW-FORAGE-HARVEST,9.05
HU,PEA-COW-SEED-HARVEST,1.640475
HU,PEA-SPRING-FORAGE-HARVEST,9.05
HU,PEA-SPRING-SEED-HARVEST,2.3825
HU,PEA-WINTER-FORAGE-HARVEST,9.05
HU,PEA-WINTER-SEED-HARVEST,2.3825
HU,PEANUT,1.078175
HU,PEAS,2.3825
HU,PEAS-CHICK-SEED-HARVEST,1.7826125
HU,PERENNIAL-GRASS,5.89875
HU,PLAIN-GRASS,5.89875
HU,POTATO,24.6125
HU,RAPE,2.91
HU,RAPESEED,2.91
HU,RAPESEED-SPRING-SEED-HARVEST,3.21375
HU,RASPBERRY,2.2951125
HU,RICE,3.92125
HU,RYE,3.19
HU,RYE-SPRING-FORAGE-HARVEST,19.4875
HU,RYE-SPRING-GRAIN-HARVEST,3.19
HU,RYE-WINTER-FORAGE-HARVEST,19.4875
HU,SAINFOIN-FORAGE-HARVEST,9.05
HU,SAINFOIN-SEED-HARVEST,1.9
HU,SORGHUM,4.10875
HU,SORGHUM-FORAGE-HARVEST,19.4875
HU,SOYBEAN,2.5575
HU,SOYBEAN-FORAGE-HARVEST,9.05
HU,SPINACH-LEAF-HARVEST,19.987475
HU,SPRING-WHEAT,3.82375
HU,STRAWBERRY,7.0605375
HU,SUGAR-BEETS,61.225
HU,SUNFLOWER,2.69125
HU,SUNFLOWER-SEED-HARVEST,2.69125
HU,TOMATO,84.212725
HU,TRITICALE,3.985
HU,TRITICALE-SPRING-FORAGE-HARVEST,19.4875
HU,TRITICALE-SPRING-SEED-HARVEST,3.985
HU,TRITICALE-WINTER-FORAGE-HARVEST,19.4875
HU,VEGETABLE,17.2248375
HU,VETCH-FORAGE-HARVEST,9.05
HU,VETCH-SEED-HARVEST,1.0351375
HU,WHEAT,5.31125
HU,WHEAT-SPELT-GRAIN-HARVEST,5.31125
HU,WHEAT-SPRING-FORAGE-HARVEST,19.4875
HU,WHEAT-SPRING-GRAIN-HARVEST,3.82375
HU,WHEAT-WINTER-FORAGE-HARVEST,19.4875
HU,WINTER-BARLEY,5.4575
HU,WINTER-WHEAT,5.31125
IS,ALFALFA,26.38575
IS,BARLEY,22.15
IS,BARLEY-SPRING-GRAIN-HARVEST,2.86375
IS,BARLEY-WINTER-FORAGE-HARVEST,22.15
IS,BARLEY-WINTER-GRAIN-HARVEST,2.9525
IS,BEAN-DRY-FORAGE-HARVEST,9.89925
IS,BEAN-FAVA-FORAGE-HARVEST,9.89925
IS,BEAN-FAVA-WINTER-FORAGE-HARVEST,9.89925
IS,BEAN-MUNG-FORAGE-HARVEST,9.89925
IS,BEET-FODDER-ROOT-HARVEST,14.5920375
IS,BEETROOT-ROOT-HARVEST,14.5920375
IS,CANOLA-SPRING,2.159444444444444
IS,CANOLA-WINTER,3.162083333333333
IS,CARROT-ROOT-HARVEST,135.7625
IS,CLOVER-BERSEEM-FORAGE-HARVEST,9.89925
IS,CLOVER-CRIMSON-FORAGE-HARVEST,9.89925
IS,CLOVER-RED-FORAGE-HARVEST,9.89925
IS,CLOVER-WHITE-FORAGE-HARVEST,9.89925
IS,COTTON-SEED-HARVEST,0.54125
IS,FLAX,1.844375
IS,FLAX-LINSEED-SEED-HARVEST,1.844375
IS,GRASS-CLOVER-MIX,9.89925
IS,GRASS-CLOVER-MIX-FORAGE-HARVEST,9.89925
IS,GRAZING-FIELD,25.925
IS,HEMP,2.4821875
IS,HEMP-SEED-HARVEST,2.4821875
IS,LENTIL-FORAGE-HARVEST,9.89925
IS,LUPINE-FORAGE-HARVEST,9.89925
IS,MILLET-FORAGE-HARVEST,22.15
IS,OAT-BLACK-FORAGE-HARVEST,22.15
IS,OAT-BLACK-GRAIN-HARVEST,10.78
IS,OAT-SPRING-GRAIN-HARVEST,10.78
IS,OAT-WINTER-FORAGE-HARVEST,22.15
IS,OAT-WINTER-GRAIN-HARVEST,10.78
IS,OATS,22.15
IS,OTHER-GRAIN,3.7059875
IS,OTHER-N-FIXING-FORAGE,9.89925
IS,OTHER-NON-N-FIXING-FORAGE,22.15
IS,OTHER-ROOT-CROPS,14.5920375
IS,OTHER-TUBER-CROP,14.5920375
IS,PEA-COW-FORAGE-HARVEST,9.89925
IS,PEA-SPRING-FORAGE-HARVEST,9.89925
IS,PEA-WINTER-FORAGE-HARVEST,9.89925
IS,PERENNIAL-GRASS,25.925
IS,PLAIN-GRASS,25.925
IS,POTATO,13.18625
IS,RAPE,3.162083333333333
IS,RAPESEED,3.162083333333333
IS,RAPESEED-SPRING-SEED-HARVEST,2.159444444444444
IS,RYE-SPRING-FORAGE-HARVEST,22.15
IS,RYE-WINTER-FORAGE-HARVEST,22.15
IS,SAINFOIN-FORAGE-HARVEST,9.89925
IS,SORGHUM-FORAGE-HARVEST,22.15
IS,SOYBEAN-FORAGE-HARVEST,9.89925
IS,SPRING-WHEAT,4.785
IS,TOMATO,325.8125
IS,TRITICALE-SPRING-FORAGE-HARVEST,22.15
IS,TRITICALE-WINTER-FORAGE-HARVEST,22.15
IS,VEGETABLE,106.0277375
IS,VETCH-FORAGE-HARVEST,9.89925
IS,WHEAT,3.28375
IS,WHEAT-SPELT-GRAIN-HARVEST,3.28375
IS,WHEAT-SPRING-FORAGE-HARVEST,22.15
IS,WHEAT-SPRING-GRAIN-HARVEST,4.785
IS,WHEAT-WINTER-FORAGE-HARVEST,22.15
IS,WINTER-BARLEY,2.9525
IS,WINTER-WHEAT,3.28375
IE,ALFALFA,26.38575
IE,APPLE,28.5891
IE,BARLEY,38.2125
IE,BARLEY-SPRING-GRAIN-HARVEST,7.105
IE,BARLEY-WINTER-FORAGE-HARVEST,38.2125
IE,BARLEY-WINTER-GRAIN-HARVEST,8.73125
IE,BEAN-DRY-FORAGE-HARVEST,9.89925
IE,BEAN-FAVA-FORAGE-HARVEST,9.89925
IE,BEAN-FAVA-SEED-HARVEST,5.3170875
IE,BEAN-FAVA-WINTER-FORAGE-HARVEST,9.89925
IE,BEAN-FAVA-WINTER-SEED-HARVEST,5.3170875
IE,BEAN-MUNG-FORAGE-HARVEST,9.89925
IE,BEAN-MUNG-SEED-HARVEST,5.09875
IE,BEET-FODDER-ROOT-HARVEST,40.4242
IE,BEET-SUGAR-ROOT-HARVEST,4.65125
IE,BEETROOT-ROOT-HARVEST,40.4242
IE,BORAGE-SEED-HARVEST,1.6572
IE,CANOLA-SPRING,2.755
IE,CANOLA-WINTER,4.38125
IE,CARROT-ROOT-HARVEST,62.865325
IE,CLOVER-BERSEEM-FORAGE-HARVEST,9.89925
IE,CLOVER-CRIMSON-FORAGE-HARVEST,9.89925
IE,CLOVER-RED-FORAGE-HARVEST,9.89925
IE,CLOVER-WHITE-FORAGE-HARVEST,9.89925
IE,COTTON-SEED-HARVEST,0.54125
IE,DRY-BEAN,5.09875
IE,FLAX,1.844375
IE,FLAX-LINSEED-SEED-HARVEST,1.844375
IE,GRASS-CLOVER-MIX,9.89925
IE,GRASS-CLOVER-MIX-FORAGE-HARVEST,9.89925
IE,GRAZING-FIELD,23.96359375
IE,HEMP,2.4821875
IE,HEMP-SEED-HARVEST,2.4821875
IE,HORSEBEANS,5.09875
IE,LENTIL-FORAGE-HARVEST,9.89925
IE,LUPINE-FORAGE-HARVEST,9.89925
IE,MAIZE,53.375
IE,MILLET-FORAGE-HARVEST,38.2125
IE,OAT-BLACK-FORAGE-HARVEST,38.2125
IE,OAT-BLACK-GRAIN-HARVEST,7.71625
IE,OAT-SPRING-GRAIN-HARVEST,7.71625
IE,OAT-WINTER-FORAGE-HARVEST,38.2125
